Model,N_estimators,Learning_rate,Score,R2_Score,CVS,MSE,MAE,RMSE
<class 'xgboost.sklearn.XGBRegressor'>,76,0.8,0.5803550528165556,0.743697322314395,0.7046878806468124,6.01303373482228,1.685925987945354,2.4521487994863365
<class 'xgboost.sklearn.XGBRegressor'>,76,0.9,0.7547202628773223,0.7182121751336209,0.7334593074361029,4.875269716116501,1.5509251516576579,2.20800129441006
<class 'xgboost.sklearn.XGBRegressor'>,76,1.0,0.5799796440634069,0.7371797765999444,0.6720771029813255,5.360036271749634,1.8384205708196502,2.315175214049605
<class 'xgboost.sklearn.XGBRegressor'>,77,0.1,0.7184939933004388,0.6434519121381999,0.6271462923052628,4.999243423812378,1.4877196133439425,2.2358987955210265
<class 'xgboost.sklearn.XGBRegressor'>,77,0.2,0.7434609708166788,0.664660979009164,0.7049284823410609,6.378662089805391,1.649947432620785,2.525601332317789
<class 'xgboost.sklearn.XGBRegressor'>,77,0.3,0.5805319973711589,0.7180873584919292,0.684179884211351,5.3624104755574225,1.5512837350852564,2.3156879054737542
<class 'xgboost.sklearn.XGBRegressor'>,77,0.4,0.6127926040299543,0.6088732602551579,0.6887277174866758,5.4836482674625175,1.9027531908196762,2.3417190838062787
<class 'xgboost.sklearn.XGBRegressor'>,77,0.5,0.7457123929542427,0.7117136453414046,0.6087753407385315,7.439829995769512,1.44368480820235,2.7276051759317204
<class 'xgboost.sklearn.XGBRegressor'>,77,0.6,0.7432601175749719,0.7553365155287507,0.7362190323888098,4.6538744239940275,1.5929153968981944,2.157284038784422
<class 'xgboost.sklearn.XGBRegressor'>,77,0.7,0.6488954416015331,0.6779833410394263,0.6587833268316798,6.125250347330546,1.705103911369894,2.4749243114347044
<class 'xgboost.sklearn.XGBRegressor'>,77,0.8,0.6127330515449477,0.6440052518269075,0.6094869921003317,5.835306163501005,1.5800016973017532,2.4156378378186174
<class 'xgboost.sklearn.XGBRegressor'>,77,0.9,0.6490263984769078,0.6096212534828895,0.699152424412591,7.425602018270605,1.900032226372617,2.7249957831656557
<class 'xgboost.sklearn.XGBRegressor'>,77,1.0,0.686052429526341,0.693226286562874,0.6274297067902915,6.771565675930023,1.8361947683075925,2.6022232179292426
<class 'xgboost.sklearn.XGBRegressor'>,78,0.1,0.7185375236473359,0.742537016298136,0.6594719152352446,6.111153032258647,1.4875362799499379,2.472074641320251
<class 'xgboost.sklearn.XGBRegressor'>,78,0.2,0.7549717031563075,0.6787244650820943,0.7186267744016214,4.897340514726864,1.7020868251823256,2.21299356409522
<class 'xgboost.sklearn.XGBRegressor'>,78,0.3,0.612192517937086,0.6829427825170331,0.6705301231380985,6.0309141700304885,1.6908500027127311,2.455791963915203
<class 'xgboost.sklearn.XGBRegressor'>,78,0.4,0.7183804499488282,0.711699632695744,0.6880605397762285,5.483914809457507,1.5935187398645123,2.3417759947222763
<class 'xgboost.sklearn.XGBRegressor'>,78,0.5,0.7460465476629402,0.7427720763644299,0.7185564044605313,6.023296090173883,1.4864755189025085,2.4542404303926464
<class 'xgboost.sklearn.XGBRegressor'>,78,0.6,0.7128322426450433,0.6833432802083949,0.671517378612726,4.892869312033943,1.6896576909807224,2.2119831174839337
<class 'xgboost.sklearn.XGBRegressor'>,78,0.7,0.5797302174788448,0.5780899140153701,0.5562214275629564,8.0253764170506,1.9526655323904272,2.8329095320978044
<class 'xgboost.sklearn.XGBRegressor'>,78,0.8,0.7550778444504744,0.6783633446766756,0.6589895377628743,6.118022095790511,1.7028972024458062,2.4734635828712968
<class 'xgboost.sklearn.XGBRegressor'>,78,0.9,0.6854260465504984,0.7112277981842838,0.6889136386992254,5.492889824956806,1.5939304816832591,2.343691495260587
<class 'xgboost.sklearn.XGBRegressor'>,78,1.0,0.713158740676257,0.7109976950111003,0.7187242074392817,5.497266739946277,1.5954445780775777,2.34462507449406
<class 'xgboost.sklearn.XGBRegressor'>,79,0.1,0.7460093867589161,0.6089471897538941,0.6886242543242966,7.43842374340582,1.9007516249151053,2.7273473822389804
<class 'xgboost.sklearn.XGBRegressor'>,79,0.2,0.6790441185841347,0.7116583543880379,0.6090688654063243,5.484699986129516,1.5937067925445956,2.3419436342767765
<class 'xgboost.sklearn.XGBRegressor'>,79,0.3,0.6781405114935128,0.7427574381629434,0.6878507953381396,4.893147753059413,1.487195149381934,2.212046055817874
<class 'xgboost.sklearn.XGBRegressor'>,79,0.4,0.7433518137698205,0.6090705448757419,0.6084785355468638,7.43607733994526,1.9027478776029076,2.7269171861179173
<class 'xgboost.sklearn.XGBRegressor'>,79,0.5,0.5791990693638105,0.6624225992685476,0.7365988073796282,4.657754189727065,1.4433938287694712,2.1581830760450016
<class 'xgboost.sklearn.XGBRegressor'>,79,0.6,0.6792686410492235,0.7551325484860898,0.682411979192737,6.421239502812296,1.65619058758408,2.5340164764287336
<class 'xgboost.sklearn.XGBRegressor'>,79,0.7,0.6857893989670054,0.6777299353705899,0.7297477408626504,6.130070511498653,1.7074909928687922,2.4758979202500764
<class 'xgboost.sklearn.XGBRegressor'>,79,0.8,0.745906963588514,0.7445568712355497,0.6586323152459694,4.858919778368421,1.46657704896519,2.2042957556481437
<class 'xgboost.sklearn.XGBRegressor'>,79,0.9,0.7432585220265346,0.7108808380874079,0.6885302500469808,5.499489537719368,1.5954786517649777,2.3450990464625088
<class 'xgboost.sklearn.XGBRegressor'>,79,1.0,0.7548682054548691,0.5780925916589653,0.5545530956973361,8.025325484165903,1.9550069999681916,2.8329005425827964
<class 'xgboost.sklearn.XGBRegressor'>,80,0.1,0.6119765629628373,0.6086995136812311,0.6083357347724071,7.443134921874043,1.9030195337617857,2.7282109379360757
<class 'xgboost.sklearn.XGBRegressor'>,80,0.2,0.6487037896465537,0.6429440435075721,0.6270058875257363,6.791751484476639,1.8406077120035613,2.6060989015147986
<class 'xgboost.sklearn.XGBRegressor'>,80,0.3,0.6483673672272596,0.5775625386753956,0.5556428338174098,8.035407904225144,1.9544559276646125,2.834679506438981
<class 'xgboost.sklearn.XGBRegressor'>,80,0.4,0.7128397147995451,0.7425926004056416,0.7183177767340709,4.896283219818881,1.4874881491896006,2.2127546677882934
<class 'xgboost.sklearn.XGBRegressor'>,80,0.5,0.6122114289945053,0.5769563823336288,0.5554540852055123,8.046937926786486,1.9563701391026465,2.8367125209979394
<class 'xgboost.sklearn.XGBRegressor'>,80,0.6,0.7436107957191291,0.7099084107444663,0.7136006227941857,5.515448689289488,1.5377759834854356,2.3484992419180144
<class 'xgboost.sklearn.XGBRegressor'>,80,0.7,0.7185251124536671,0.7123218995177834,0.7134890403175865,5.517986596037198,1.5286844881622161,2.3490395049971378
<class 'xgboost.sklearn.XGBRegressor'>,80,0.8,0.7128146411356548,0.7100418335770542,0.6702100039509512,5.4720783408719,1.5324640953335424,2.3392473877022715
<class 'xgboost.sklearn.XGBRegressor'>,80,0.9,0.7549845299184099,0.6822729531653025,0.7212774162943175,6.043655350820896,1.6923726464453812,2.4583847035850384
<class 'xgboost.sklearn.XGBRegressor'>,80,1.0,0.68458611615167,0.7164818360743412,0.7124785044972014,5.392949972419855,1.5245972881924792,2.3222725878802115
<class 'xgboost.sklearn.XGBRegressor'>,81,0.1,0.7461679440918072,0.7552734051584767,0.6781548646120085,4.655074879953941,1.4432853852340708,2.1575622540158466
<class 'xgboost.sklearn.XGBRegressor'>,81,0.2,0.6847199741532984,0.6933496180044899,0.7364481785736867,5.832960210474746,1.5785099504294147,2.4151522126927625
<class 'xgboost.sklearn.XGBRegressor'>,81,0.3,0.7130612427055463,0.6937173411853721,0.6985895731618736,5.8259655520347415,1.5815416606634416,2.4137037001327943
<class 'xgboost.sklearn.XGBRegressor'>,81,0.4,0.5792266478889349,0.7445642407316313,0.7295766010934693,4.858779599259119,1.4663873057528063,2.2042639586172794
<class 'xgboost.sklearn.XGBRegressor'>,81,0.5,0.6474822887643809,0.7442239764471372,0.7293777381376154,4.8652519474087725,1.4677354212638551,2.205731612732785
<class 'xgboost.sklearn.XGBRegressor'>,81,0.6,0.5795279961908846,0.6619580360027169,0.6785958210259662,6.430076208076463,1.6552139975809723,2.5357594933424705
<class 'xgboost.sklearn.XGBRegressor'>,81,0.7,0.6122050117637392,0.7185901867352946,0.7042506702463323,5.352845911779065,1.5486618093367712,2.313621816930992
<class 'xgboost.sklearn.XGBRegressor'>,81,0.8,0.7456127004198974,0.6773293623855183,0.6582702423517109,6.137690023557005,1.7087902804291049,2.477436179512402
<class 'xgboost.sklearn.XGBRegressor'>,81,0.9,0.7186882379458025,0.7423431545972692,0.7181847176430883,4.901028061372435,1.4869779009785469,2.213826565332622
<class 'xgboost.sklearn.XGBRegressor'>,81,1.0,0.6782166780456105,0.5779811708799409,0.5548292380344265,8.027444878136455,1.4672185644305715,2.833274585728756
<class 'xgboost.sklearn.XGBRegressor'>,82,0.1,0.7121318247609649,0.6773206330841016,0.6581241772294405,5.361029883438341,1.5487464321840758,2.3153897908210492
<class 'xgboost.sklearn.XGBRegressor'>,82,0.2,0.7185203807990054,0.7181599389802953,0.7295948774477004,4.864086892697107,1.953801493768635,2.2054674998052244
<class 'xgboost.sklearn.XGBRegressor'>,82,0.3,0.6786684998948874,0.7442852257030017,0.7040759605922178,6.1378560682476975,1.7081807502166735,2.477469690681946
<class 'xgboost.sklearn.XGBRegressor'>,82,0.4,0.6785497367845217,0.6830607790813462,0.6706853118294134,6.0286696945462825,1.6906175281656841,2.455334945490387
<class 'xgboost.sklearn.XGBRegressor'>,82,0.5,0.6120502646957573,0.7441299169092938,0.7292664065558686,4.867041103965783,1.4681226327862038,2.206137145321157
<class 'xgboost.sklearn.XGBRegressor'>,82,0.6,0.7440382395059093,0.7117733691615757,0.6875719108083708,5.482512228875483,1.5918509446548397,2.341476506154927
<class 'xgboost.sklearn.XGBRegressor'>,82,0.7,0.579358536663382,0.711753082452409,0.687950351642862,5.482898113173427,1.5646054869536823,2.3415589066204223
<class 'xgboost.sklearn.XGBRegressor'>,82,0.8,0.7183422876903844,0.6987262638445124,0.700244811104428,5.73068816683149,1.5939647541797413,2.3938855793106506
<class 'xgboost.sklearn.XGBRegressor'>,82,0.9,0.7437417599044762,0.6826212995311609,0.6997876812871422,6.037029269097818,1.6912781720427352,2.4570366845242297
<class 'xgboost.sklearn.XGBRegressor'>,82,1.0,0.7181366462990044,0.6921599740033774,0.6698454139012238,5.85558906251779,1.5727456388671257,2.4198324451328834
<class 'xgboost.sklearn.XGBRegressor'>,83,0.1,0.7463924294755369,0.7059485313053675,0.7045883105052151,5.593309571525546,1.5404254064365575,2.365017879747539
<class 'xgboost.sklearn.XGBRegressor'>,83,0.2,0.7559749303443501,0.7362704111869621,0.7210136352328875,5.016540947579316,1.4876136796807728,2.239763591895206
<class 'xgboost.sklearn.XGBRegressor'>,83,0.3,0.6476732893584215,0.6833018870761811,0.7344717742655655,5.351149870396913,1.5498519362277707,2.3132552540515094
<class 'xgboost.sklearn.XGBRegressor'>,83,0.4,0.7460399508286794,0.7186793510222005,0.6709520130177998,6.024083450983996,1.6901274780486166,2.4544008333978367
<class 'xgboost.sklearn.XGBRegressor'>,83,0.5,0.6840286145143093,0.7375142452985772,0.7269918565065402,4.859598135952327,1.4843459813252826,2.204449622003716
<class 'xgboost.sklearn.XGBRegressor'>,83,0.6,0.6787094799878992,0.7445212086209032,0.7345980564749647,4.9928813165876,1.4830434109179305,2.2344756245230335
<class 'xgboost.sklearn.XGBRegressor'>,83,0.7,0.7113591159204022,0.7450075941311644,0.5552228066627558,4.850346338156275,1.4558195150064335,2.202350185178614
<class 'xgboost.sklearn.XGBRegressor'>,83,0.8,0.6475515137610279,0.5772159941983921,0.7360574148279556,8.04199971126079,1.9559925765396133,2.83584197572093
<class 'xgboost.sklearn.XGBRegressor'>,83,0.9,0.6842013598246891,0.6426419844485611,0.7179731163295902,6.797497110687696,1.8408814052955873,2.6072010107944683
<class 'xgboost.sklearn.XGBRegressor'>,83,1.0,0.7555803031484276,0.7422092827846044,0.6265828575753629,4.903574508409274,1.487080088962912,2.2144016140730374
<class 'xgboost.sklearn.XGBRegressor'>,84,0.1,0.7114761703249792,0.7118622402364817,0.6875092901620461,5.480821764834918,1.59467998765647,2.3411154958341798
<class 'xgboost.sklearn.XGBRegressor'>,84,0.2,0.6789680152791524,0.7439215890838773,0.7346034551128356,4.871003818469776,1.4844857017433577,2.2070350741367424
<class 'xgboost.sklearn.XGBRegressor'>,84,0.3,0.6835067191540902,0.6920457247219596,0.6989168312407148,5.857762258938577,1.5728445442743233,2.420281442092753
<class 'xgboost.sklearn.XGBRegressor'>,84,0.4,0.7556804041135938,0.6076386530906781,0.6085102161399553,7.4633141160863214,1.9064618913964058,2.7319066814381348
<class 'xgboost.sklearn.XGBRegressor'>,84,0.5,0.7182364243217358,0.7446511686145737,0.7038154312040161,5.354491279968448,1.5478955868327045,2.313977372397675
<class 'xgboost.sklearn.XGBRegressor'>,84,0.6,0.6841531769766506,0.71850368643946,0.7291529797742803,4.857126097707663,1.4653749727208871,2.203888857839175
<class 'xgboost.sklearn.XGBRegressor'>,84,0.7,0.7456976580183857,0.67655917656728,0.6575926465445265,5.367005754650409,1.711562670768114,2.3166798990474295
<class 'xgboost.sklearn.XGBRegressor'>,84,0.8,0.6116504501652327,0.7178457754811776,0.7040700894205252,6.152340138137727,1.5488283711119994,2.480391126039949
<class 'xgboost.sklearn.XGBRegressor'>,84,0.9,0.647759699225054,0.6825709676745149,0.6697461915426712,6.037986658145322,1.6909999249106689,2.4572315027577933
<class 'xgboost.sklearn.XGBRegressor'>,84,1.0,0.7434842222322696,0.608143188905162,0.608289968859163,7.453717071688422,1.9041738834762547,2.730149642728109
<class 'xgboost.sklearn.XGBRegressor'>,85,0.1,0.7435763677273317,0.7110027562857687,0.7220408493126204,5.49717046674563,1.5387869647460795,2.3446045437867835
<class 'xgboost.sklearn.XGBRegressor'>,85,0.2,0.5786362588492748,0.6420244589315283,0.6264280618424187,6.80924339238598,1.8428585781493443,2.6094526997793963
<class 'xgboost.sklearn.XGBRegressor'>,85,0.3,0.5795862107959111,0.7428774093340751,0.7183263150107446,4.89086571752741,1.4861856892745302,2.211530175585992
<class 'xgboost.sklearn.XGBRegressor'>,85,0.4,0.755785317931586,0.7116287089060183,0.6871256341275218,5.485263888629541,1.5935633208987903,2.34206402317049
<class 'xgboost.sklearn.XGBRegressor'>,85,0.5,0.6101634207352951,0.6414531372619032,0.6262554164820695,6.820110806098687,1.843775994815114,2.611534186277998
<class 'xgboost.sklearn.XGBRegressor'>,85,0.6,0.7182278660351054,0.7547848799392731,0.7366632556242741,4.664367378293205,1.444489602237117,2.159714652053184
<class 'xgboost.sklearn.XGBRegressor'>,85,0.7,0.7551184569926,0.7447425252766693,0.7290695710451078,4.855388353989566,1.4650783054494314,2.203494577708229
<class 'xgboost.sklearn.XGBRegressor'>,85,0.8,0.6114138137517258,0.6074571906066327,0.608118636841869,7.46676581062602,1.9073245471967641,2.73253834568264
<class 'xgboost.sklearn.XGBRegressor'>,85,0.9,0.7434043020161979,0.6824409385097001,0.6264852963405962,6.040460012131155,1.6904090274135422,2.457734731847836
<class 'xgboost.sklearn.XGBRegressor'>,85,1.0,0.6837700574132821,0.6424751639058521,0.6696070534895271,6.800670293064248,1.8416466139139973,2.6078094817421476
<class 'xgboost.sklearn.XGBRegressor'>,86,0.1,0.6784304494384491,0.5770924005358248,0.6079880917636744,7.481739400429412,1.9073031563079867,2.7352768416431656
<class 'xgboost.sklearn.XGBRegressor'>,86,0.2,0.610758348233682,0.6066699990491096,0.5542773423766499,8.044350652131401,1.487731600530611,2.836256450346372
<class 'xgboost.sklearn.XGBRegressor'>,86,0.3,0.7550374585500979,0.6072503416464972,0.6083991255629464,4.903105018483395,1.9570306393379897,2.214295603229929
<class 'xgboost.sklearn.XGBRegressor'>,86,0.4,0.5792922607034862,0.7422339648088114,0.7175311224025792,7.470700394845994,1.9069413549298522,2.7332582012766364
<class 'xgboost.sklearn.XGBRegressor'>,86,0.5,0.7112593606038207,0.676958951255519,0.6578203785699076,6.144735810908529,1.7104925637898343,2.4788577633475724
<class 'xgboost.sklearn.XGBRegressor'>,86,0.6,0.7459873851275423,0.6392577498316941,0.65892018898535,6.86187043947548,1.686186663068112,2.6195172149607036
<class 'xgboost.sklearn.XGBRegressor'>,86,0.7,0.7112460333525444,0.7549708779955134,0.7367764400277429,5.37066945443035,1.5499404091414208,2.317470486204808
<class 'xgboost.sklearn.XGBRegressor'>,86,0.8,0.6463164413313905,0.7176531674577218,0.7037785046187908,4.660829410219546,1.4428745322958094,2.158895414377349
<class 'xgboost.sklearn.XGBRegressor'>,86,0.9,0.71179733894541,0.7426191998111478,0.7174867158362287,4.895777258362284,1.487681734645825,2.2126403364221408
<class 'xgboost.sklearn.XGBRegressor'>,86,1.0,0.6785707639883898,0.7367072560268306,0.726911913153361,5.008231489255728,1.4847731542803968,2.237907837524979
<class 'xgboost.sklearn.XGBRegressor'>,87,0.1,0.7550824281623252,0.7551494106896013,0.7368475353385253,4.657433444774773,1.4425324617622346,2.158108765742536
<class 'xgboost.sklearn.XGBRegressor'>,87,0.2,0.7458194055866498,0.711106930621703,0.6870478948081585,5.495188911227896,1.5960415822464387,2.3441819279287808
<class 'xgboost.sklearn.XGBRegressor'>,87,0.3,0.6100483208701935,0.6421616686525764,0.6260929941012111,6.80663345321631,1.8411446236763764,2.608952558636571
<class 'xgboost.sklearn.XGBRegressor'>,87,0.4,0.7181170403952871,0.6413925714584577,0.6262314693037041,6.8212628604979475,1.8457392196882463,2.6117547473868883
<class 'xgboost.sklearn.XGBRegressor'>,87,0.5,0.6842311012855181,0.6901143373864693,0.6574486679346382,5.894500205930907,1.7105868317336088,2.4278591816517916
<class 'xgboost.sklearn.XGBRegressor'>,87,0.6,0.6459885801082959,0.6766562144569308,0.69938255498191,6.150494328764989,1.5796080516769366,2.480019017823248
<class 'xgboost.sklearn.XGBRegressor'>,87,0.7,0.6463538291712086,0.7101084050881573,0.7114026840726794,5.797064337040082,1.580878561715969,2.4077093547685697
<class 'xgboost.sklearn.XGBRegressor'>,87,0.8,0.6841720081456044,0.576646915878439,0.6779015876703246,5.51418239712677,1.5263462966558563,2.3482296304081443
<class 'xgboost.sklearn.XGBRegressor'>,87,0.9,0.7184965393987982,0.6952367358492224,0.5540175947842343,8.05282445302478,1.9595328332219952,2.837749892612945
<class 'xgboost.sklearn.XGBRegressor'>,87,1.0,0.7440425141622817,0.5768951165535061,0.5540933909957507,8.04810329581487,1.9583332926728754,2.8369179219383263
<class 'xgboost.sklearn.XGBRegressor'>,88,0.1,0.6786471342820151,0.5767117849797809,0.5541042079062128,8.051590543304677,1.958480805258655,2.837532474405302
<class 'xgboost.sklearn.XGBRegressor'>,88,0.2,0.7441659710669362,0.7551561419433586,0.7367445936686519,4.657305406012592,1.4428528829336038,2.158079100962843
<class 'xgboost.sklearn.XGBRegressor'>,88,0.3,0.6451493166359737,0.7121714065276115,0.7221940029252585,5.5740236874262274,1.592304493849124,2.360937035887706
